PARCELID,TaxYear,PropertyID,Assessment,PropType,CountyName,OwnerName,TotalAcres,OwnerAddre,OwnerAdd_1,OwnerAdd_2,OwnerCity,OwnerState,OwnerZipCo,DbaName,CareOfTaxp,normalized_owner_name,normalized_owner_address,match_reason,confidence
01119713124350000,2026,862230,0001904335,Vacant Land,Silver Bow,MONTANA RESOURCES LLC,0.516,600 SHIELDS AVE,,,BUTTE,MT,59701-2705,,,MONTANA RESOURCES LLC,600 SHIELDS AVE BUTTE MT 59701 2705,exact normalized owner-name match to confirmed registry; broad keyword in OwnerName: MONTANA RESOURCES; exact normalized address shared with a confirmed entity,confirmed
01119820129060000,2026,862136,0001903735,Vacant Land,Silver Bow,MONTANA RESOURCES LLC,0.511,600 SHIELDS AVE,,,BUTTE,MT,59701-2705,,,MONTANA RESOURCES LLC,600 SHIELDS AVE BUTTE MT 59701 2705,exact normalized owner-name match to confirmed registry; broad keyword in OwnerName: MONTANA RESOURCES; exact normalized address shared with a confirmed entity,confirmed
01119820133160000,2026,862135,0001903730,Vacant Land,Silver Bow,MONTANA RESOURCES LLC,0.483,600 SHIELDS AVE,,,BUTTE,MT,59701-2705,,,MONTANA RESOURCES LLC,600 SHIELDS AVE BUTTE MT 59701 2705,exact normalized owner-name match to confirmed registry; broad keyword in OwnerName: MONTANA RESOURCES; exact normalized address shared with a confirmed entity,confirmed
01119820133010000,2026,862134,0001903730,Vacant Land,Silver Bow,MONTANA RESOURCES LLC,0.461,600 SHIELDS AVE,,,BUTTE,MT,59701-2705,,,MONTANA RESOURCES LLC,600 SHIELDS AVE BUTTE MT 59701 2705,exact normalized owner-name match to confirmed registry; broad keyword in OwnerName: MONTANA RESOURCES; exact normalized address shared with a confirmed entity,confirmed
01119713130220000,2026,862229,0001904330,Vacant Land,Silver Bow,MONTANA RESOURCES LLC,0.366,600 SHIELDS AVE,,,BUTTE,MT,59701-2705,,,MONTANA RESOURCES LLC,600 SHIELDS AVE BUTTE MT 59701 2705,exact normalized owner-name match to confirmed registry; broad keyword in OwnerName: MONTANA RESOURCES; exact normalized address shared with a confirmed entity,confirmed
01119818220160000,2026,1635811,0001903485,Vacant Land,Silver Bow,MONTANA RESOURCES LLC,0.36,600 SHIELDS AVE,,,BUTTE,MT,59701-2705,,,MONTANA RESOURCES LLC,600 SHIELDS AVE BUTTE MT 59701 2705,exact normalized owner-name match to confirmed registry; broad keyword in OwnerName: MONTANA RESOURCES; exact normalized address shared with a confirmed entity,confirmed
01119818220170000,2026,1635737,0001903505,Vacant Land,Silver Bow,MONTANA RESOURCES LLC,0.351,600 SHIELDS AVE,,,BUTTE,MT,59701-2705,,,MONTANA RESOURCES LLC,600 SHIELDS AVE BUTTE MT 59701 2705,exact normalized owner-name match to confirmed registry; broad keyword in OwnerName: MONTANA RESOURCES; exact normalized address shared with a confirmed entity,confirmed
0111981029903MINE,2026,869284,0000472200,Mining Claim,Silver Bow,MONTANA RESOURCES LLC,0.33,600 SHIELDS AVE,,,BUTTE,MT,59701-2705,,,MONTANA RESOURCES LLC,600 SHIELDS AVE BUTTE MT 59701 2705,exact normalized owner-name match to confirmed registry; broad keyword in OwnerName: MONTANA RESOURCES; exact normalized address shared with a confirmed entity,confirmed
01119818218520000,2026,862396,0001906930,Vacant Land,Silver Bow,MONTANA RESOURCES LLC,0.261,600 SHIELDS AVE,,,BUTTE,MT,59701-2705,,,MONTANA RESOURCES LLC,600 SHIELDS AVE BUTTE MT 59701 2705,exact normalized owner-name match to confirmed registry; broad keyword in OwnerName: MONTANA RESOURCES; exact normalized address shared with a confirmed entity,confirmed
0111981829910MINE,2026,1629232,0019069300,Industrial Property,Silver Bow,MONTANA RESOURCES LLC,0.24,600 SHIELDS AVE,,,BUTTE,MT,59701-2705,,,MONTANA RESOURCES LLC,600 SHIELDS AVE BUTTE MT 59701 2705,exact normalized owner-name match to confirmed registry; broad keyword in OwnerName: MONTANA RESOURCES; exact normalized address shared with a confirmed entity,confirmed
01119818220010000,2026,861830,0001900610,Vacant Land,Silver Bow,MONTANA RESOURCES LLC,0.09,600 SHIELDS AVE,,,BUTTE,MT,59701-2705,,,MONTANA RESOURCES LLC,600 SHIELDS AVE BUTTE MT 59701 2705,exact normalized owner-name match to confirmed registry; broad keyword in OwnerName: MONTANA RESOURCES; exact normalized address shared with a confirmed entity,confirmed
01119820129010000,2026,862160,0001903875,Vacant Land,Silver Bow,MONTANA RESOURCES LLC,0.069,600 SHIELDS AVE,,,BUTTE,MT,59701-2705,,,MONTANA RESOURCES LLC,600 SHIELDS AVE BUTTE MT 59701 2705,exact normalized owner-name match to confirmed registry; broad keyword in OwnerName: MONTANA RESOURCES; exact normalized address shared with a confirmed entity,confirmed
01119815299080000,2026,853938,0000096800,Vacant Land,Silver Bow,MONTANA RESOURCES LLC,0.05,600 SHIELDS AVE,,,BUTTE,MT,59701-2705,,,MONTANA RESOURCES LLC,600 SHIELDS AVE BUTTE MT 59701 2705,exact normalized owner-name match to confirmed registry; broad keyword in OwnerName: MONTANA RESOURCES; exact normalized address shared with a confirmed entity,confirmed
01119820120010000,2026,862143,0001903770,Vacant Land,Silver Bow,MONTANA RESOURCES LLC,0.008,600 SHIELDS AVE,,,BUTTE,MT,59701-2705,,,MONTANA RESOURCES LLC,600 SHIELDS AVE BUTTE MT 59701 2705,exact normalized owner-name match to confirmed registry; broad keyword in OwnerName: MONTANA RESOURCES; exact normalized address shared with a confirmed entity,confirmed
46198220101010000,2026,1338163,0001490195,Vacant Land,Granite,WASHINGTON LIMESTONE LLC,640.0,101 INTERNATIONAL DR,,,MISSOULA,MT,59808-1549,,,WASHINGTON LIMESTONE LLC,101 INTERNATIONAL DR MISSOULA MT 59808 1549,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: WASHINGTON; broad keyword in OwnerName: LIMESTONE; normalized mailing address matches Washington Companies HQ,strong_candidate
46198229101010000,2026,1338166,0001490195,Vacant Land,Granite,WASHINGTON LIMESTONE LLC,640.0,101 INTERNATIONAL DR,,,MISSOULA,MT,59808-1549,,,WASHINGTON LIMESTONE LLC,101 INTERNATIONAL DR MISSOULA MT 59808 1549,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: WASHINGTON; broad keyword in OwnerName: LIMESTONE; normalized mailing address matches Washington Companies HQ,strong_candidate
46198235101010000,2026,1338292,0001490271,Vacant Land,Granite,WASHINGTON LIMESTONE LLC,640.0,101 INTERNATIONAL DRIVE,,,MISSOULA,MT,59808,,,WASHINGTON LIMESTONE LLC,101 INTERNATIONAL DR MISSOULA MT 59808,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: WASHINGTON; broad keyword in OwnerName: LIMESTONE; normalized mailing address matches Washington Companies HQ,strong_candidate
46198228101010000,2026,1338165,0001490195,Vacant Land,Granite,WASHINGTON LIMESTONE LLC,480.0,101 INTERNATIONAL DR,,,MISSOULA,MT,59808-1549,,,WASHINGTON LIMESTONE LLC,101 INTERNATIONAL DR MISSOULA MT 59808 1549,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: WASHINGTON; broad keyword in OwnerName: LIMESTONE; normalized mailing address matches Washington Companies HQ,strong_candidate
46187702101010000,2026,1337879,0001490054,Vacant Land,Granite,WASHINGTON LIMESTONE LLC,479.72,101 INTERNATIONAL DR,,,MISSOULA,MT,59808-1549,,,WASHINGTON LIMESTONE LLC,101 INTERNATIONAL DR MISSOULA MT 59808 1549,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: WASHINGTON; broad keyword in OwnerName: LIMESTONE; normalized mailing address matches Washington Companies HQ,strong_candidate
04232629101070000,2026,374555,0006003286,Vacant Land,Missoula,GRANT CREEK RANCH LLC,384.0,101 INTERNATIONAL DR,ATTN: JOHNNA EISENMANN,,MISSOULA,MT,59808-1549,,,GRANT CREEK RANCH LLC,101 INTERNATIONAL DR ATTN JOHNNA EISENMANN MISSOULA MT 59808 1549,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: GRANT CREEK; normalized mailing address matches Washington Companies HQ,strong_candidate
46198221301010000,2026,1338164,0001490195,Vacant Land,Granite,WASHINGTON LIMESTONE LLC,360.0,101 INTERNATIONAL DR,,,MISSOULA,MT,59808-1549,,,WASHINGTON LIMESTONE LLC,101 INTERNATIONAL DR MISSOULA MT 59808 1549,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: WASHINGTON; broad keyword in OwnerName: LIMESTONE; normalized mailing address matches Washington Companies HQ,strong_candidate
04232619101030000,2026,334546,0000770300,Vacant Land,Missoula,GRANT CREEK RANCH LLC,321.025,101 INTERNATIONAL DR,ATTN: JOHNNA EISENMANN,,MISSOULA,MT,59808-1549,,,GRANT CREEK RANCH LLC,101 INTERNATIONAL DR ATTN JOHNNA EISENMANN MISSOULA MT 59808 1549,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: GRANT CREEK; normalized mailing address matches Washington Companies HQ,strong_candidate
46198227101010000,2026,1338083,0001490129,Vacant Land,Granite,WASHINGTON LIMESTONE LLC,320.0,101 INTERNATIONAL DRIVE,,,MISSOULA,MT,59808,,,WASHINGTON LIMESTONE LLC,101 INTERNATIONAL DR MISSOULA MT 59808,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: WASHINGTON; broad keyword in OwnerName: LIMESTONE; normalized mailing address matches Washington Companies HQ,strong_candidate
46198227301010000,2026,1338273,0001495191,Vacant Land,Granite,WASHINGTON LIMESTONE LLC,320.0,101 INTERNATIONAL DRIVE,,,MISSOULA,MT,59808,,,WASHINGTON LIMESTONE LLC,101 INTERNATIONAL DR MISSOULA MT 59808,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: WASHINGTON; broad keyword in OwnerName: LIMESTONE; normalized mailing address matches Washington Companies HQ,strong_candidate
46198234201010000,2026,1338169,0001490195,Vacant Land,Granite,WASHINGTON LIMESTONE LLC,320.0,101 INTERNATIONAL DR,,,MISSOULA,MT,59808-1549,,,WASHINGTON LIMESTONE LLC,101 INTERNATIONAL DR MISSOULA MT 59808 1549,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: WASHINGTON; broad keyword in OwnerName: LIMESTONE; normalized mailing address matches Washington Companies HQ,strong_candidate
46198234101010000,2026,1338291,0001490271,Vacant Land,Granite,WASHINGTON LIMESTONE LLC,320.0,101 INTERNATIONAL DRIVE,,,MISSOULA,MT,59808,,,WASHINGTON LIMESTONE LLC,101 INTERNATIONAL DR MISSOULA MT 59808,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: WASHINGTON; broad keyword in OwnerName: LIMESTONE; normalized mailing address matches Washington Companies HQ,strong_candidate
46198226301010000,2026,1338289,0001490271,Vacant Land,Granite,WASHINGTON LIMESTONE LLC,303.41,101 INTERNATIONAL DRIVE,,,MISSOULA,MT,59808,,,WASHINGTON LIMESTONE LLC,101 INTERNATIONAL DR MISSOULA MT 59808,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: WASHINGTON; broad keyword in OwnerName: LIMESTONE; normalized mailing address matches Washington Companies HQ,strong_candidate
46198217301010000,2026,1338162,0001490195,Vacant Land,Granite,WASHINGTON LIMESTONE LLC,227.532,101 INTERNATIONAL DR,,,MISSOULA,MT,59808-1549,,,WASHINGTON LIMESTONE LLC,101 INTERNATIONAL DR MISSOULA MT 59808 1549,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: WASHINGTON; broad keyword in OwnerName: LIMESTONE; normalized mailing address matches Washington Companies HQ,strong_candidate
04232630101010000,2026,371689,0005861824,Vacant Land,Missoula,GRANT CREEK RANCH LLC,200.0,101 INTERNATIONAL DR,ATTN: JOHNNA EISENMANN,,MISSOULA,MT,59808-1549,,,GRANT CREEK RANCH LLC,101 INTERNATIONAL DR ATTN JOHNNA EISENMANN MISSOULA MT 59808 1549,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: GRANT CREEK; normalized mailing address matches Washington Companies HQ,strong_candidate
04232620301010000,2026,334530,0000769003,Vacant Land,Missoula,GRANT CREEK RANCH LLC,200.0,101 INTERNATIONAL DR,ATTN: JOHNNA EISENMANN,,MISSOULA,MT,59808-1549,,,GRANT CREEK RANCH LLC,101 INTERNATIONAL DR ATTN JOHNNA EISENMANN MISSOULA MT 59808 1549,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: GRANT CREEK; normalized mailing address matches Washington Companies HQ,strong_candidate
46198233202010000,2026,1338168,0001490195,Vacant Land,Granite,WASHINGTON LIMESTONE LLC,200.0,101 INTERNATIONAL DR,,,MISSOULA,MT,59808-1549,,,WASHINGTON LIMESTONE LLC,101 INTERNATIONAL DR MISSOULA MT 59808 1549,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: WASHINGTON; broad keyword in OwnerName: LIMESTONE; normalized mailing address matches Washington Companies HQ,strong_candidate
04232619101010000,2026,370272,0005846308,Vacant Land,Missoula,GRANT CREEK RANCH LLC,169.645,101 INTERNATIONAL DR,ATTN: JOHNNA EISENMANN,,MISSOULA,MT,59808-1549,,,GRANT CREEK RANCH LLC,101 INTERNATIONAL DR ATTN JOHNNA EISENMANN MISSOULA MT 59808 1549,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: GRANT CREEK; normalized mailing address matches Washington Companies HQ,strong_candidate
46198228401010000,2026,1338274,0001495191,Vacant Land,Granite,WASHINGTON LIMESTONE LLC,160.0,101 INTERNATIONAL DRIVE,,,MISSOULA,MT,59808,,,WASHINGTON LIMESTONE LLC,101 INTERNATIONAL DR MISSOULA MT 59808,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: WASHINGTON; broad keyword in OwnerName: LIMESTONE; normalized mailing address matches Washington Companies HQ,strong_candidate
46198236301010000,2026,1333108,0005049104,Vacant Land,Granite,WASHINGTON LIMESTONE LLC,160.0,101 INTERNATIONAL DR,,,MISSOULA,MT,59808-1549,,,WASHINGTON LIMESTONE LLC,101 INTERNATIONAL DR MISSOULA MT 59808 1549,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: WASHINGTON; broad keyword in OwnerName: LIMESTONE; normalized mailing address matches Washington Companies HQ,strong_candidate
46187701201010000,2026,1338287,0001490271,Vacant Land,Granite,WASHINGTON LIMESTONE LLC,159.2,101 INTERNATIONAL DRIVE,,,MISSOULA,MT,59808,,,WASHINGTON LIMESTONE LLC,101 INTERNATIONAL DR MISSOULA MT 59808,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: WASHINGTON; broad keyword in OwnerName: LIMESTONE; normalized mailing address matches Washington Companies HQ,strong_candidate
46198232101010000,2026,1338167,0001490195,Vacant Land,Granite,WASHINGTON LIMESTONE LLC,157.93,101 INTERNATIONAL DR,,,MISSOULA,MT,59808-1549,,,WASHINGTON LIMESTONE LLC,101 INTERNATIONAL DR MISSOULA MT 59808 1549,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: WASHINGTON; broad keyword in OwnerName: LIMESTONE; normalized mailing address matches Washington Companies HQ,strong_candidate
46198236401010000,2026,1338275,0001490270,Improved Property,Granite,WASHINGTON LIMESTONE LLC,154.348,101 INTERNATIONAL DRIVE,,,MISSOULA,MT,59808,,,WASHINGTON LIMESTONE LLC,101 INTERNATIONAL DR MISSOULA MT 59808,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: WASHINGTON; broad keyword in OwnerName: LIMESTONE; normalized mailing address matches Washington Companies HQ,strong_candidate
46198236201010000,2026,1338293,0001490271,Vacant Land,Granite,WASHINGTON LIMESTONE LLC,154.014,101 INTERNATIONAL DRIVE,,,MISSOULA,MT,59808,,,WASHINGTON LIMESTONE LLC,101 INTERNATIONAL DR MISSOULA MT 59808,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: WASHINGTON; broad keyword in OwnerName: LIMESTONE; normalized mailing address matches Washington Companies HQ,strong_candidate
04232630101030000,2026,334533,0000769207,Vacant Land,Missoula,GRANT CREEK RANCH LLC,149.89,101 INTERNATIONAL DR,ATTN: JOHNNA EISENMANN,,MISSOULA,MT,59808-1549,,,GRANT CREEK RANCH LLC,101 INTERNATIONAL DR ATTN JOHNNA EISENMANN MISSOULA MT 59808 1549,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: GRANT CREEK; normalized mailing address matches Washington Companies HQ,strong_candidate
46198226201010000,2026,1338082,0001490129,Vacant Land,Granite,WASHINGTON LIMESTONE LLC,139.42,101 INTERNATIONAL DRIVE,,,MISSOULA,MT,59808,,,WASHINGTON LIMESTONE LLC,101 INTERNATIONAL DR MISSOULA MT 59808,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: WASHINGTON; broad keyword in OwnerName: LIMESTONE; normalized mailing address matches Washington Companies HQ,strong_candidate
04232632101210000,2026,372509,0005898307,Vacant Land,Missoula,GRANT CREEK RANCH LLC,126.19,101 INTERNATIONAL DR,ATTN: JOHNNA EISENMANN,,MISSOULA,MT,59808-1549,,,GRANT CREEK RANCH LLC,101 INTERNATIONAL DR ATTN JOHNNA EISENMANN MISSOULA MT 59808 1549,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: GRANT CREEK; normalized mailing address matches Washington Companies HQ,strong_candidate
04232620201030000,2026,374554,0006003273,Vacant Land,Missoula,GRANT CREEK RANCH LLC,120.0,101 INTERNATIONAL DR,ATTN: JOHNNA EISENMANN,,MISSOULA,MT,59808-1549,,,GRANT CREEK RANCH LLC,101 INTERNATIONAL DR ATTN JOHNNA EISENMANN MISSOULA MT 59808 1549,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: GRANT CREEK; normalized mailing address matches Washington Companies HQ,strong_candidate
04232632101050000,2026,371700,0005861920,Vacant Land,Missoula,GRANT CREEK RANCH LLC,111.76,101 INTERNATIONAL DR,ATTN: JOHNNA EISENMANN,,MISSOULA,MT,59808-1549,,,GRANT CREEK RANCH LLC,101 INTERNATIONAL DR ATTN JOHNNA EISENMANN MISSOULA MT 59808 1549,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: GRANT CREEK; normalized mailing address matches Washington Companies HQ,strong_candidate
04232620101030000,2026,331632,0000500409,Vacant Land,Missoula,GRANT CREEK RANCH LLC,64.54,101 INTERNATIONAL DR,ATTN: JOHNNA EISENMANN,,MISSOULA,MT,59808-1549,,,GRANT CREEK RANCH LLC,101 INTERNATIONAL DR ATTN JOHNNA EISENMANN MISSOULA MT 59808 1549,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: GRANT CREEK; normalized mailing address matches Washington Companies HQ,strong_candidate
46187703401010000,2026,1540990,0001495225,Vacant Land,Granite,WASHINGTON LIMESTONE LLC,59.31,101 INTERNATIONAL DR,,,MISSOULA,MT,59808-1549,,,WASHINGTON LIMESTONE LLC,101 INTERNATIONAL DR MISSOULA MT 59808 1549,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: WASHINGTON; broad keyword in OwnerName: LIMESTONE; normalized mailing address matches Washington Companies HQ,strong_candidate
46198431302020000,2026,1338276,0001490270,Vacant Land,Granite,WASHINGTON LIMESTONE LLC,58.911,101 INTERNATIONAL DRIVE,,,MISSOULA,MT,59808,,,WASHINGTON LIMESTONE LLC,101 INTERNATIONAL DR MISSOULA MT 59808,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: WASHINGTON; broad keyword in OwnerName: LIMESTONE; normalized mailing address matches Washington Companies HQ,strong_candidate
04232621301010000,2026,371687,0005861808,Vacant Land,Missoula,GRANT CREEK RANCH LLC,52.26,101 INTERNATIONAL DR,ATTN: JOHNNA EISENMANN,,MISSOULA,MT,59808-1549,,,GRANT CREEK RANCH LLC,101 INTERNATIONAL DR ATTN JOHNNA EISENMANN MISSOULA MT 59808 1549,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: GRANT CREEK; normalized mailing address matches Washington Companies HQ,strong_candidate
04232629101080000,2026,374553,0006003260,Improved Property,Missoula,GRANT CREEK RANCH LLC,45.21,101 INTERNATIONAL DR,ATTN: JOHNNA EISENMANN,,MISSOULA,MT,59808-1549,,,GRANT CREEK RANCH LLC,101 INTERNATIONAL DR ATTN JOHNNA EISENMANN MISSOULA MT 59808 1549,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: GRANT CREEK; normalized mailing address matches Washington Companies HQ,strong_candidate
46198223303010000,2026,1338081,0001490129,Vacant Land,Granite,WASHINGTON LIMESTONE LLC,44.784,101 INTERNATIONAL DRIVE,,,MISSOULA,MT,59808,,,WASHINGTON LIMESTONE LLC,101 INTERNATIONAL DR MISSOULA MT 59808,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: WASHINGTON; broad keyword in OwnerName: LIMESTONE; normalized mailing address matches Washington Companies HQ,strong_candidate
04232620201010000,2026,372877,0005903672,Vacant Land,Missoula,GRANT CREEK RANCH LLC,40.0,101 INTERNATIONAL DR,ATTN: JOHNNA EISENMANN,,MISSOULA,MT,59808-1549,,,GRANT CREEK RANCH LLC,101 INTERNATIONAL DR ATTN JOHNNA EISENMANN MISSOULA MT 59808 1549,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: GRANT CREEK; normalized mailing address matches Washington Companies HQ,strong_candidate
46198222404010000,2026,1338084,0001490129,Vacant Land,Granite,WASHINGTON LIMESTONE LLC,40.0,101 INTERNATIONAL DRIVE,,,MISSOULA,MT,59808,,,WASHINGTON LIMESTONE LLC,101 INTERNATIONAL DR MISSOULA MT 59808,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: WASHINGTON; broad keyword in OwnerName: LIMESTONE; normalized mailing address matches Washington Companies HQ,strong_candidate
04232620401070000,2026,372510,0005898403,Vacant Land,Missoula,GRANT CREEK RANCH LLC,29.41,101 INTERNATIONAL DR,ATTN: JOHNNA EISENMANN,,MISSOULA,MT,59808-1549,,,GRANT CREEK RANCH LLC,101 INTERNATIONAL DR ATTN JOHNNA EISENMANN MISSOULA MT 59808 1549,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: GRANT CREEK; normalized mailing address matches Washington Companies HQ,strong_candidate
46198225303010000,2026,1338288,0001490271,Vacant Land,Granite,WASHINGTON LIMESTONE LLC,21.615,101 INTERNATIONAL DRIVE,,,MISSOULA,MT,59808,,,WASHINGTON LIMESTONE LLC,101 INTERNATIONAL DR MISSOULA MT 59808,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: WASHINGTON; broad keyword in OwnerName: LIMESTONE; normalized mailing address matches Washington Companies HQ,strong_candidate
46198226103010000,2026,1453962,0001490271,Vacant Land,Granite,WASHINGTON LIMESTONE LLC,20.633,101 INTERNATIONAL DRIVE,,,MISSOULA,MT,59808,,,WASHINGTON LIMESTONE LLC,101 INTERNATIONAL DR MISSOULA MT 59808,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: WASHINGTON; broad keyword in OwnerName: LIMESTONE; normalized mailing address matches Washington Companies HQ,strong_candidate
04232628210030000,2026,334528,0000768801,Vacant Land,Missoula,GRANT CREEK RANCH  LLC,20.0,101 INTERNATIONAL DR,ATTN: JOHNNA EISENMANN,,MISSOULA,MT,59808-1549,,,GRANT CREEK RANCH LLC,101 INTERNATIONAL DR ATTN JOHNNA EISENMANN MISSOULA MT 59808 1549,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: GRANT CREEK; normalized mailing address matches Washington Companies HQ,strong_candidate
04232621301050000,2026,374563,0006003366,Vacant Land,Missoula,GRANT CREEK RANCH LLC,19.2,101 INTERNATIONAL DR,ATTN: JOHNNA EISENMANN,,MISSOULA,MT,59808-1549,,,GRANT CREEK RANCH LLC,101 INTERNATIONAL DR ATTN JOHNNA EISENMANN MISSOULA MT 59808 1549,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: GRANT CREEK; normalized mailing address matches Washington Companies HQ,strong_candidate
04232629101100000,2026,355621,0003276501,Vacant Land,Missoula,GRANT CREEK RANCH LLC,18.0,101 INTERNATIONAL DR,ATTN: JOHNNA EISENMANN,,MISSOULA,MT,59808-1549,,,GRANT CREEK RANCH LLC,101 INTERNATIONAL DR ATTN JOHNNA EISENMANN MISSOULA MT 59808 1549,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: GRANT CREEK; normalized mailing address matches Washington Companies HQ,strong_candidate
04232628210010000,2026,334529,0000768907,Vacant Land,Missoula,GRANT CREEK RANCH LLC,17.21,101 INTERNATIONAL DR,ATTN: JOHNNA EISENMANN,,MISSOULA,MT,59808-1549,,,GRANT CREEK RANCH LLC,101 INTERNATIONAL DR ATTN JOHNNA EISENMANN MISSOULA MT 59808 1549,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: GRANT CREEK; normalized mailing address matches Washington Companies HQ,strong_candidate
04232621301090000,2026,373682,0005939608,Vacant Land,Missoula,GRANT CREEK RANCH LLC,17.04,101 INTERNATIONAL DR,ATTN: JOHNNA EISENMANN,,MISSOULA,MT,59808-1549,,,GRANT CREEK RANCH LLC,101 INTERNATIONAL DR ATTN JOHNNA EISENMANN MISSOULA MT 59808 1549,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: GRANT CREEK; normalized mailing address matches Washington Companies HQ,strong_candidate
04232619203010000,2026,373789,0005951304,Vacant Land,Missoula,GRANT CREEK RANCH LLC,10.43,101 INTERNATIONAL DR,ATTN: JOHNNA EISENMANN,,MISSOULA,MT,59808-1549,,,GRANT CREEK RANCH LLC,101 INTERNATIONAL DR ATTN JOHNNA EISENMANN MISSOULA MT 59808 1549,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: GRANT CREEK; normalized mailing address matches Washington Companies HQ,strong_candidate
04232620401050000,2026,371688,0005861811,Vacant Land,Missoula,GRANT CREEK RANCH LLC,6.02,101 INTERNATIONAL DR,ATTN: JOHNNA EISENMANN,,MISSOULA,MT,59808-1549,,,GRANT CREEK RANCH LLC,101 INTERNATIONAL DR ATTN JOHNNA EISENMANN MISSOULA MT 59808 1549,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: GRANT CREEK; normalized mailing address matches Washington Companies HQ,strong_candidate
04232632101070000,2026,374562,0006003353,Vacant Land,Missoula,GRANT CREEK RANCH LLC,2.94,101 INTERNATIONAL DR,ATTN: JOHNNA EISENMANN,,MISSOULA,MT,59808-1549,,,GRANT CREEK RANCH LLC,101 INTERNATIONAL DR ATTN JOHNNA EISENMANN MISSOULA MT 59808 1549,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: GRANT CREEK; normalized mailing address matches Washington Companies HQ,strong_candidate
46198431303160000,2026,1338283,0001490270,Vacant Land,Granite,WASHINGTON LIMESTONE LLC,2.21,101 INTERNATIONAL DRIVE,,,MISSOULA,MT,59808,,,WASHINGTON LIMESTONE LLC,101 INTERNATIONAL DR MISSOULA MT 59808,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: WASHINGTON; broad keyword in OwnerName: LIMESTONE; normalized mailing address matches Washington Companies HQ,strong_candidate
46198431303110000,2026,1338277,0001490270,Vacant Land,Granite,WASHINGTON LIMESTONE LLC,2.14,101 INTERNATIONAL DRIVE,,,MISSOULA,MT,59808,,,WASHINGTON LIMESTONE LLC,101 INTERNATIONAL DR MISSOULA MT 59808,exact normalized owner-name match to supplied conditional seed; broad keyword in OwnerName: WASHINGTON; broad keyword in OwnerName: LIMESTONE; normalized mailing address matches Washington Companies HQ,strong_candidate
